,tel,appid,time,count
24882,13900014947,151385,68,1
24883,13900014948,180688,217,1
24884,13900014949,10005,150,1
24885,13900014950,10005,101,1
24886,13900014951,70109,149,1
24887,13900014952,70526,1430,1
24888,13900014953,60069,270,1
24889,13900014954,10005,126,1
24890,13900014955,10001,187,1
24891,13900014955,200442,837,2
24892,13900014956,341309,203,1
24893,13900014957,10005,455,4
24894,13900014958,10001,65042,13
24895,13900014958,11233,753,1
24896,13900014958,30428,30592,9
24897,13900014959,10001,130,1
24898,13900014959,10005,466,3
24899,13900014959,340812,114,1
24900,13900014960,151186,190,1
24901,13900014961,10005,275,2
24902,13900014962,201100,815,1
24903,13900014962,201106,1513,2
24904,13900014963,10005,270,1
24905,13900014963,50376,180080,2
24906,13900014964,50057,6444,7
24907,13900014965,10001,1946,1
24908,13900014965,40474,135,1
24909,13900014965,230252,3928,2
24910,13900014966,10005,230,2
24911,13900014967,10005,105,1
24912,13900014968,220371,58,1
24913,13900014969,311360,130,1
24914,13900014970,10001,130,1
24915,13900014970,151341,131437,7
24916,13900014971,10005,311,1
24917,13900014972,10005,150,1
24918,13900014973,10001,66990,1
24919,13900014974,10005,2230,1
24920,13900014974,10205,2235,1
24921,13900014974,20451,6422,3
24922,13900014975,10205,90,1
24923,13900014975,220371,121,1
24924,13900014976,50057,251,1
24925,13900014977,10005,98,1
24926,13900014978,10005,6140,3
24927,13900014978,50057,11341,10
24928,13900014979,10005,225,1
24929,13900014979,70109,6751,3
24930,13900014979,180688,343,2
24931,13900014980,10005,531,3
24932,13900014981,10001,79,1
24933,13900014982,10005,69,1
24934,13900014983,20032,3856,2
24935,13900014983,80121,1449,3
24936,13900014983,80542,4220,1
24937,13900014984,180688,522,2
24938,13900014985,10001,255,1
24939,13900014985,10205,75,1
24940,13900014985,250331,106,1
24941,13900014985,271134,151,1
24942,13900014986,10005,245,2
24943,13900014986,151499,59,1
24944,13900014987,340948,2030,1
24945,13900014988,10005,637,3
24946,13900014989,10005,190,1
24947,13900014990,10005,434,2
24948,13900014990,20451,19610,4
24949,13900014990,50048,155,2
24950,13900014990,180309,14779,2
24951,13900014990,321044,269,2
24952,13900014990,340812,85,1
24953,13900014991,10005,201,1
24954,13900014992,10005,11522,6
24955,13900014993,10005,101,1
24956,13900014994,221061,167610,1
24957,13900014995,30035,78696,13
24958,13900014996,341309,202,1
24959,13900014997,50048,174,1
24960,13900014997,80609,406,1
24961,13900014997,180688,2600,3
24962,13900014997,200418,790,1
24963,13900014998,10005,522,4
24964,13900014999,10005,207,2
24965,13900015000,10005,8838,3
24966,13900015001,231973,150,1
24967,13900015001,250331,185,1
24968,13900015002,20450,46120,1
24969,13900015002,331007,186800,1
24970,13900015003,10005,51986,2
24971,13900015003,50048,80,1
24972,13900015004,270974,73,1
24973,13900015005,340793,1505,1
24974,13900015006,10005,2559,4
24975,13900015006,90144,70,1
24976,13900015006,200439,150,1
24977,13900015006,311360,111,1
24978,13900015007,10005,96,1
24979,13900015008,50057,150,1
24980,13900015009,200352,71087,2
24981,13900015009,340786,62701,1
24982,13900015010,70526,95,1
24983,13900015011,10005,11599,2
24984,13900015012,50054,1935,1
24985,13900015012,50509,2625,1
24986,13900015013,10005,276,2
24987,13900015014,70109,120,1
24988,13900015014,151267,168534,2
24989,13900015014,340812,74,1
24990,13900015015,211504,70,1
24991,13900015016,10005,275,2
24992,13900015017,50057,65,1
24993,13900015018,30035,122496,7
24994,13900015018,51390,15881,2
24995,13900015018,171128,191,1
24996,13900015018,171190,66,1
24997,13900015018,180183,9770,1
24998,13900015019,50057,109,1
24999,13900015020,10005,190,1
25000,13900015021,10005,1422,9
25001,13900015021,40423,250,4
25002,13900015021,50057,224,3
25003,13900015021,60071,149,1
25004,13900015022,170392,5229,5
25005,13900015022,341378,214,1
25006,13900015023,270974,79,1
25007,13900015023,271230,40,1
25008,13900015024,10005,115,1
25009,13900015025,80520,105,1
25010,13900015026,20451,226481,6
25011,13900015027,20514,175,1
25012,13900015028,10005,498,2
25013,13900015029,10005,115,1
25014,13900015030,10005,382,2
25015,13900015031,10005,91,1
25016,13900015031,50054,105,1
25017,13900015031,51195,190,1
25018,13900015031,180688,196,1
25019,13900015031,221135,101,1
25020,13900015032,10001,925,1
25021,13900015032,10005,109,1
25022,13900015033,10005,349,1
25023,13900015034,151476,81,1
25024,13900015035,200308,70,1
25025,13900015036,70096,105,1
25026,13900015037,10005,150,1
25027,13900015037,50057,120,1
25028,13900015037,81163,200,2
25029,13900015038,50057,95,1
25030,13900015039,170392,66615,1
25031,13900015040,200442,163,2
25032,13900015041,10005,111,1
25033,13900015042,10005,140,1
25034,13900015043,10005,150,1
25035,13900015043,100408,120,1
25036,13900015044,10005,344,1
25037,13900015045,10005,17396,17
25038,13900015046,50057,295,2
25039,13900015047,200335,164,2
25040,13900015048,10001,116,1
25041,13900015048,10005,510,1
25042,13900015048,40474,560,1
25043,13900015048,70526,1900,1
25044,13900015049,10005,85,1
25045,13900015050,10005,787,6
25046,13900015050,60070,1173,6
25047,13900015051,10001,490,3
25048,13900015051,50057,39717,1
25049,13900015051,70106,3363,2
25050,13900015051,170910,53622,1
25051,13900015051,221135,345,1
25052,13900015052,10005,185,1
25053,13900015053,230221,5121,4
25054,13900015053,340877,20200,1
25055,13900015054,10005,65,1
25056,13900015055,10001,70,1
25057,13900015056,20022,10766,6
25058,13900015056,340788,5225,1
25059,13900015057,10001,170,1
25060,13900015058,151342,390,1
25061,13900015059,10006,524,1
25062,13900015059,60494,16780,1
25063,13900015060,10005,131,1
25064,13900015061,30044,1355,1
25065,13900015061,210356,105,1
25066,13900015061,250331,2095,2
25067,13900015062,10005,112,1
25068,13900015063,71455,160,1
25069,13900015064,10005,390,1
25070,13900015065,10005,302,1
25071,13900015065,50057,130,1
25072,13900015066,70096,100,1
25073,13900015067,71537,99,1
25074,13900015067,341309,89,1
25075,13900015068,221135,130,1
25076,13900015069,10005,0,1
25077,13900015070,10005,136,1
25078,13900015071,180688,140,1
25079,13900015072,10005,2105,1
25080,13900015073,10001,1041,1
25081,13900015073,10005,265,3
25082,13900015073,71249,55,1
25083,13900015074,10001,160,1
25084,13900015074,10005,1171,5
25085,13900015074,11236,230,1
25086,13900015075,211335,1902,1
25087,13900015076,70112,70,1
25088,13900015076,211335,50,1
25089,13900015077,271379,12530,8
25090,13900015078,60069,104,1
25091,13900015079,10005,12195,8
25092,13900015079,60069,188,1
25093,13900015080,200439,164,1
25094,13900015081,10005,169,2
25095,13900015082,10005,165,1
25096,13900015083,50057,358,3
25097,13900015083,170392,1860,2
25098,13900015083,341351,104,1
25099,13900015084,70526,109,1
25100,13900015085,10005,154,1
25101,13900015086,10005,22151,19
25102,13900015087,10001,150,1
25103,13900015088,60494,440,1
25104,13900015088,171346,145,1
25105,13900015089,151186,874,1
25106,13900015090,151499,35989,2
25107,13900015091,10005,1997,3
25108,13900015092,341309,79,1
25109,13900015093,10001,302,2
25110,13900015093,60494,26154,3
25111,13900015094,270974,461,1
25112,13900015095,60494,185,1
25113,13900015096,50057,82920,5
25114,13900015096,270386,101,1
25115,13900015096,270389,3120,1
25116,13900015096,341309,167,1
25117,13900015097,10005,102,1
25118,13900015098,40423,360,3
25119,13900015099,180688,222,1
25120,13900015100,10005,174,1
25121,13900015101,200442,80,1
25122,13900015102,10001,73429,8
25123,13900015102,10005,394,2
25124,13900015102,30428,102,1
25125,13900015102,41313,144,1
25126,13900015102,170410,1185,2
25127,13900015102,180229,1179,1
25128,13900015102,200352,383,1
25129,13900015102,200855,4825,2
25130,13900015102,210847,424,1
25131,13900015102,340812,420,1
25132,13900015103,20451,3755,2
25133,13900015103,180309,5830,3
25134,13900015103,270231,576,4
25135,13900015103,271134,127,1
25136,13900015104,50057,101484,12
25137,13900015105,220371,145,1
25138,13900015106,10005,265,2
25139,13900015107,10005,711,4
25140,13900015108,10001,125,1
25141,13900015108,10005,4210,6
25142,13900015108,10205,30771,7
25143,13900015109,10001,112,1
25144,13900015109,60494,147,1
25145,13900015110,10005,156,1
25146,13900015110,220499,76,1
25147,13900015111,151384,90,1
25148,13900015112,70106,423,1
25149,13900015113,10001,2059,2
25150,13900015113,10005,299,2
25151,13900015113,10205,384,3
25152,13900015113,171457,0,1
25153,13900015114,10001,63037,4
25154,13900015114,10005,1111,6
25155,13900015114,11282,30055,1
25156,13900015114,180229,117596,6
25157,13900015115,50066,1783,5
25158,13900015115,50501,8375,5
25159,13900015116,30428,6725,1
25160,13900015116,180229,21051,14
25161,13900015116,180688,412,2
25162,13900015117,170488,119614,14
25163,13900015117,181041,4392,2
25164,13900015117,201038,129,1
25165,13900015117,220499,69261,1
25166,13900015117,221135,230,1
25167,13900015117,341266,82262,1
25168,13900015118,10005,129,1
25169,13900015119,51390,165662,2
25170,13900015119,200396,97,1
25171,13900015120,10005,161,1
25172,13900015121,151247,120,1
25173,13900015122,10005,210,1
25174,13900015123,10005,424,2
25175,13900015124,10001,59,1
25176,13900015125,10005,73830,4
25177,13900015126,90144,81,1
25178,13900015126,271134,267,2
25179,13900015127,10001,90,1
25180,13900015128,10005,361,3
25181,13900015129,10005,4146,6
25182,13900015130,10005,150,1
25183,13900015131,10005,170,1
25184,13900015132,10005,150,1
25185,13900015133,10008,109262,1
25186,13900015133,10205,2000,1
25187,13900015133,30035,2114,1
25188,13900015133,80575,160,1
25189,13900015133,170488,41166,28
25190,13900015133,181041,5659,9
25191,13900015133,271134,172,2
25192,13900015133,340962,2430,1
25193,13900015133,341542,395,2
25194,13900015133,371262,1965,1
25195,13900015134,10005,145,1
25196,13900015135,60494,150,1
25197,13900015136,180309,160,2
25198,13900015136,270231,480,1
25199,13900015136,271134,281,2
25200,13900015137,10005,1495,4
25201,13900015138,30035,5736,9
25202,13900015138,180183,720,2
25203,13900015138,231973,13431,2
25204,13900015138,250331,701,2
25205,13900015138,270231,12201,5
25206,13900015138,271134,58694,10
25207,13900015139,10001,22755,1
25208,13900015140,10001,105,1
25209,13900015140,271235,195,1
25210,13900015141,220499,1835,1
25211,13900015142,10005,284,2
25212,13900015143,10005,2203,5
25213,13900015143,10006,38830,9
25214,13900015143,200308,91,1
25215,13900015143,270231,277,2
25216,13900015144,341309,75,1
25217,13900015145,10005,170,1
25218,13900015145,231973,75,1
25219,13900015146,10001,2065,1
25220,13900015146,10005,10890,1
25221,13900015147,350080,43807,2
25222,13900015148,10005,141,1
25223,13900015149,10005,195,1
25224,13900015150,10005,95,1
25225,13900015151,341211,5910,1
25226,13900015152,10005,468,3
25227,13900015153,200439,41280,1
25228,13900015153,270974,72272,2
25229,13900015154,90144,175,2
25230,13900015155,70328,80,1
25231,13900015156,70109,4581,1
25232,13900015157,30035,25441,1
25233,13900015158,10005,18723,13
25234,13900015159,10001,2438,1
25235,13900015160,10005,111,1
25236,13900015161,10005,151,1
25237,13900015162,10005,2342,2
25238,13900015163,10005,157,1
25239,13900015164,10005,171,1
25240,13900015165,10005,542,3
25241,13900015165,50057,24200,1
25242,13900015165,151499,3271,1
25243,13900015166,200837,88,2
25244,13900015167,10001,156,1
25245,13900015167,10005,96,1
25246,13900015168,30047,1980,1
25247,13900015168,340948,4675,4
25248,13900015169,70109,120,1
25249,13900015170,10005,151,1
25250,13900015171,80609,395,1
25251,13900015172,70109,130,1
25252,13900015173,10005,630,5
25253,13900015173,180309,295,1
25254,13900015173,241248,94,1
25255,13900015174,10005,151,1
25256,13900015174,200844,150,1
25257,13900015175,10005,15454,3
25258,13900015175,220371,1819,1
25259,13900015176,70526,69419,1
25260,13900015177,200837,151,1
25261,13900015178,10001,115,1
25262,13900015179,10005,2710,5
25263,13900015179,341309,70,1
25264,13900015180,10001,150,1
25265,13900015181,10005,4491,3
25266,13900015182,10005,86,1
25267,13900015183,340788,30481,1
25268,13900015184,70096,69,1
25269,13900015185,180230,22288,3
25270,13900015186,20023,838,2
25271,13900015186,50057,75,1
25272,13900015186,50065,32193,1
25273,13900015186,180182,35586,2
25274,13900015186,241453,40500,3
25275,13900015187,10001,8469,9
25276,13900015187,10005,116,1
25277,13900015187,50054,4326,3
25278,13900015187,61495,1150,1
25279,13900015187,71455,9951,1
25280,13900015187,200308,181,2
25281,13900015188,80121,2097,4
25282,13900015188,250214,80,1
25283,13900015189,10005,69,1
25284,13900015190,70106,7407,1
25285,13900015191,151653,0,1
25286,13900015192,10005,150,1
25287,13900015193,201039,38331,1
25288,13900015194,10005,2391,2
25289,13900015194,220499,193,1
25290,13900015195,10005,711,4
25291,13900015196,70109,169308,2
25292,13900015196,180369,41799,4
25293,13900015196,270231,9121,1
25294,13900015197,80517,150,1
25295,13900015197,80548,200,1
25296,13900015197,171406,150,1
25297,13900015197,201196,403,3
25298,13900015198,10005,2655,4
25299,13900015199,10005,106,1
25300,13900015200,10005,150,1
25301,13900015201,10005,1887,11
25302,13900015201,20451,24616,1
25303,13900015201,151525,2161,2
25304,13900015201,180309,14548,1
25305,13900015201,181466,2094,1
25306,13900015201,341586,75,1
25307,13900015202,10005,4209,2
25308,13900015203,10005,106,1
25309,13900015204,200418,110,1
25310,13900015205,330400,23827,5
25311,13900015205,340812,105,1
25312,13900015206,10001,12736,5
25313,13900015206,50057,31349,1
25314,13900015206,271134,323,2
25315,13900015206,271451,30850,1
25316,13900015207,10001,5708,3
25317,13900015207,60494,5439,1
25318,13900015207,81416,4405,4
25319,13900015207,200335,3145,2
25320,13900015207,270386,105,1
25321,13900015208,40423,381,1
25322,13900015209,10001,57,1
25323,13900015209,21434,124,1
25324,13900015209,180229,2261,4
25325,13900015209,180688,167,1
25326,13900015210,10001,170,2
25327,13900015210,10005,8744,2
25328,13900015210,30035,98311,6
25329,13900015210,170488,268944,3
25330,13900015210,181510,10110,1
25331,13900015210,220499,101812,1
25332,13900015210,341266,89418,1
25333,13900015211,21008,66257,1
25334,13900015212,70109,30165,1
25335,13900015213,10005,5619,5
25336,13900015214,10005,185,1
25337,13900015215,200335,141,1
25338,13900015216,220499,38,2
25339,13900015217,200418,146,1
25340,13900015218,20451,156,2
25341,13900015218,180309,327,2
25342,13900015219,20019,82635,6
25343,13900015219,50057,178,2
25344,13900015219,340812,217,2
25345,13900015220,341309,1451,2
25346,13900015221,10005,131,1
25347,13900015222,50057,3765,5
25348,13900015222,80609,232,1
25349,13900015222,81648,70,1
25350,13900015223,10005,160,1
25351,13900015224,10005,162,1
25352,13900015224,180229,226,1
25353,13900015225,10005,2712,4
25354,13900015226,350398,6490,5
25355,13900015227,10005,166,1
25356,13900015228,10005,115,1
25357,13900015229,10001,55,1
25358,13900015229,10005,3940,8
25359,13900015229,10205,1280,1
25360,13900015230,10005,2723,3
25361,13900015231,271134,329,1
25362,13900015232,151186,314390,1
25363,13900015233,50436,184144,2
25364,13900015233,220499,90487,1
25365,13900015234,10005,531,3
25366,13900015235,10005,380,3
25367,13900015235,80609,684,2
25368,13900015236,170488,63230,1
25369,13900015236,221135,194,1
25370,13900015237,221969,450,2
25371,13900015237,371262,80425,1
25372,13900015238,10005,111,1
25373,13900015239,10005,333,3
25374,13900015240,151250,190,1
25375,13900015240,181512,51,1
25376,13900015241,10005,159,1
25377,13900015242,10205,1571,1
25378,13900015242,200837,60,1
25379,13900015242,220371,505,4
25380,13900015243,30035,134155,33
25381,13900015243,271134,499,3
25382,13900015243,341309,201,1
25383,13900015243,341513,1831,1
25384,13900015244,10001,40050,1
25385,13900015244,60071,120,1
25386,13900015245,10005,55,1
25387,13900015246,10005,394,2
25388,13900015247,10005,330,1
25389,13900015248,10005,1415,6
25390,13900015249,10005,98800,16
25391,13900015250,200844,349,1
25392,13900015251,10205,87950,2
25393,13900015251,30035,111,1
25394,13900015251,90144,85,1
25395,13900015251,200335,46399,1
25396,13900015252,341309,56578,1
25397,13900015253,20349,89,1
25398,13900015254,10005,65,1
25399,13900015255,341309,74,1
25400,13900015256,10005,121,1
25401,13900015257,10006,51,1
25402,13900015258,10005,330,1
25403,13900015258,271134,126,1
25404,13900015259,10001,91,1
25405,13900015259,71455,38736,2
25406,13900015260,10005,200,1
25407,13900015261,10001,1344,1
25408,13900015261,71916,2046,2
25409,13900015261,211404,1391,1
25410,13900015262,30035,21390,20
25411,13900015262,180183,1069,2
25412,13900015262,181512,2130,1
25413,13900015262,200335,86,1
25414,13900015262,341513,3999,2
25415,13900015263,151186,2026,1
25416,13900015264,71455,66,1
25417,13900015265,60494,58465,4
25418,13900015266,10001,275,2
25419,13900015266,10005,130,1
25420,13900015266,50057,104437,2
25421,13900015266,50436,84083,1
25422,13900015266,170488,89581,1
25423,13900015266,220499,82477,1
25424,13900015267,10005,250,1
25425,13900015268,10005,120,1
25426,13900015269,270974,32259,3
25427,13900015270,10005,150,1
25428,13900015271,151247,150,1
25429,13900015272,10005,155,1
25430,13900015273,10005,378,3
25431,13900015274,10006,99937,1
25432,13900015275,10005,310,1
